digit1,digit2,digit3,digit4,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,acc3X,acc3Y,acc3Z,gyro3X,gyro3Y,gyro3Z,rot3X,rot3Y,rot3Z,mag3X,mag3Y,mag3Z,acc4X,acc4Y,acc4Z,gyro4X,gyro4Y,gyro4Z,rot4X,rot4Y,rot4Z,mag4X,mag4Y,mag4Z,sequence
4.0,0.0,9.0,1.0,1.6625600210153924,5.611127787535909,7.740008083333102,0.052687086,-0.017409647,0.03375028,0.2711965867217637,0.1201885910918094,0.5776857308159986,11.739461155989808,19.05562657439761,7.708515528487384,1.5980098100808833,5.565200821988254,7.718933405220645,0.015882485,0.015577052,0.020769402,0.2965897080543802,0.1258829259816134,0.5801628167484314,11.318728016072626,18.62166184367174,7.618175832464697,1.6373242411002558,5.605752525321523,7.67410395899981,0.062155493,-0.17272201,0.06994402,0.2858304323850888,0.11686648859412,0.5905710493320151,11.035056332795156,18.32076414549545,7.541129273545593,1.9788826009000888,5.749060147709698,7.406277827046152,0.046273008,0.032681264,0.018325943,0.3106890861497973,0.113409828459013,0.5939376611590981,10.059350960924045,17.58654454839546,7.232500504006558,4091.0
0.0,3.0,6.0,7.0,1.4530416,5.6033926,7.829914,0.053908817,-0.07238748,0.031001387,0.2860572,0.12202064,0.57666945,12.056251,18.675001,7.275,1.7318054,5.721837,7.589435,0.24006985,-0.5259546,0.10690133,0.3329666,0.09620186,0.5615024,11.26875,17.587502,7.7625003,1.7455641,5.59741,7.664809,0.124616414,-0.23564109,0.098654665,0.2939521,0.12014397,0.57159764,8.118751,16.25625,8.493751,1.6516458,5.6506505,7.7832537,0.0033597562,0.026725333,0.0006108648,0.28434634,0.12839547,0.5791759,8.64375,16.6875,8.043751,367.0
0.0,3.0,6.0,7.0,1.460375290239922,5.604410337651319,7.827019214896939,0.053908817,-0.07238748,0.031001387,0.2791407641904488,0.1246237793851625,0.5922159268596804,12.041702010050638,18.70567385864546,7.276463768199085,1.7422394504194272,5.733708015759217,7.583427712125654,0.24006985,-0.5259546,0.10690133,0.3331919371676262,0.0810493667107362,0.5672764571492512,11.261919509908866,17.590877073457573,7.770305565186629,1.7542406222449018,5.589105795448312,7.670115819691023,0.124616414,-0.23564109,0.098654665,0.2942597571768452,0.1294366026567576,0.5820138783530212,8.112502619902866,16.240912075747794,8.493922581022915,1.629920741722224,5.655819459599226,7.783171696610865,0.0033597562,0.026725333,0.0006108648,0.3035127114445189,0.1310149489795162,0.5679976754231366,8.647488848650589,16.69060034653076,8.034920051852522,367.0
0.0,3.0,6.0,7.0,1.464043106335628,5.608088605805668,7.821861560614438,0.053908817,-0.07238748,0.031001387,0.2898150591393412,0.1319113992057687,0.5992866034916764,12.04553131890659,18.66419636477109,7.2788737315335315,1.727685851138424,5.720882568066593,7.58313407120645,0.24006985,-0.5259546,0.10690133,0.3095817240432796,0.0965580696275618,0.540360223442132,11.273148719428116,17.59267714719094,7.747330549966777,1.748567412247305,5.589658509123255,7.665859752296124,0.124616414,-0.23564109,0.098654665,0.2900287580523337,0.129253460491675,0.5669056572961575,8.108561228762134,16.248574051868225,8.498501029105963,1.6643773881606272,5.655546565977251,7.769454713586379,0.0033597562,0.026725333,0.0006108648,0.282906509370926,0.1223903414687735,0.5733734132150445,8.651740657253669,16.685154713800184,8.044727314401502,367.0
0.0,3.0,6.0,7.0,1.4659901642320396,5.605239935618854,7.813808393796223,0.053908817,-0.07238748,0.031001387,0.3037189321514264,0.1442032216197496,0.5858847879943434,12.054804994583945,18.66978029665113,7.277779503175188,1.7348309028056377,5.697398986069763,7.587692642464131,0.24006985,-0.5259546,0.10690133,0.3301389687692634,0.1014439803249546,0.5599245498413156,11.27343792503343,17.599554455084682,7.768358466847992,1.7405132543365935,5.594075269154011,7.649212268533113,0.124616414,-0.23564109,0.098654665,0.3023067657956496,0.1422916903756127,0.5746846302198186,8.097265677754852,16.25863230433886,8.477741856781694,1.6604687613294682,5.674460342961397,7.771544953288448,0.0033597562,0.026725333,0.0006108648,0.2871277535626837,0.1359085185519437,0.5706023785762715,8.635148907548354,16.68835840561005,8.052589613024487,367.0
0.0,3.0,6.0,7.0,1.4609471921044546,5.607322049361594,7.829816358947881,0.053908817,-0.07238748,0.031001387,0.285897280629226,0.1005094139642697,0.5886570515027482,12.047394579503496,18.683667040448604,7.278815796747333,1.7330430426201404,5.725545203382391,7.595819585450117,0.24006985,-0.5259546,0.10690133,0.3246828083275924,0.0903776894544961,0.5629475309514895,11.255045297651414,17.588549811563688,7.759076893432049,1.7454294784949544,5.593231425147904,7.664329185355214,0.124616414,-0.23564109,0.098654665,0.3006388016943642,0.1037825841202713,0.5673215896377025,8.122708307768319,16.261482299283283,8.494149930614991,1.6571825285691133,5.646687773947838,7.788843843175536,0.0033597562,0.026725333,0.0006108648,0.2869833902133257,0.1128253198991365,0.5805234442967887,8.650994546173242,16.69002244883487,8.02794418236164,367.0
0.0,3.0,6.0,7.0,1.457488746768041,5.591981431133128,7.836000843890129,0.053908817,-0.07238748,0.031001387,0.290692384519487,0.1253020295707023,0.5896291990873364,12.05746625462785,18.669862547757074,7.274799336653823,1.7503087583164112,5.721293518663651,7.599309389661185,0.24006985,-0.5259546,0.10690133,0.3265759636270388,0.11097657832316,0.5658989591035777,11.265391086241646,17.586711329458268,7.780602744848957,1.740236967367583,5.609097773948948,7.665850787475272,0.124616414,-0.23564109,0.098654665,0.289382640708295,0.1240016068484547,0.5761200776703953,8.126752953211684,16.269402720344072,8.497919599770709,1.6397764453853527,5.658464819176176,7.786590965360784,0.0033597562,0.026725333,0.0006108648,0.2784217279558332,0.1247308216983577,0.5769640565445093,8.619410583452883,16.68505769693208,8.037696227219055,367.0
1.0,2.0,8.0,5.0,1.5224334,5.757131,7.6181493,0.19685118,-0.3084867,0.045203995,0.27851686,0.13115963,0.56954026,15.13125,20.04375,7.6875005,2.2175484,6.090332,7.348358,0.06627883,-0.1188132,0.041844238,0.30434057,0.11818935,0.5591268,13.875001,18.88125,8.175,1.6295122,5.7577295,7.494919,0.04214967,-0.05054906,0.017867794,0.2973913,0.12496613,0.5769181,10.275001,16.087502,8.118751,1.6061822,5.7409797,7.7276206,0.0097738365,-0.018936807,0.025961753,0.3028668,0.12344278,0.5760614,10.012501,16.03125,8.137501,1285.0
1.0,2.0,8.0,5.0,1.526565113618486,5.7637880172348375,7.621939680956817,0.19685118,-0.3084867,0.045203995,0.2728071642944763,0.1251722995761308,0.5765968449229483,15.141091865709202,20.051480948705528,7.688689426991842,2.2089743356121017,6.092822773063639,7.343009451929069,0.06627883,-0.1188132,0.041844238,0.2956732403867405,0.1282144185375232,0.5738647083987083,13.861865470445014,18.87807644110498,8.162603393515255,1.6331942562445951,5.7561128480794945,7.503438990110225,0.04214967,-0.05054906,0.017867794,0.3025721099883215,0.1243004144288985,0.5562824519569777,10.275231726405057,16.09294752612765,8.122500722947963,1.5952600438546154,5.736023181119357,7.713531267596013,0.0097738365,-0.018936807,0.025961753,0.3115804460490356,0.131951904695331,0.5734253359421593,10.01386341191945,16.027952028905876,8.130812686828854,1285.0
1.0,2.0,8.0,5.0,1.526039488325378,5.767030015086606,7.60014883292093,0.19685118,-0.3084867,0.045203995,0.2724990801910558,0.1347940163766789,0.5635906073427517,15.12186770216652,20.04664370227091,7.688848425913009,2.215662674101216,6.082668362904993,7.331397808992337,0.06627883,-0.1188132,0.041844238,0.3159544255690701,0.1007329483390524,0.5637526464390475,13.88160596346616,18.87745402441668,8.160670462071769,1.6485141693242908,5.759553340836645,7.489760762407031,0.04214967,-0.05054906,0.017867794,0.3078604066044722,0.1102523037116669,0.5796840035754027,10.280118492209963,16.088228590215664,8.122680933278554,1.6177258736257285,5.7469361895259565,7.714374634416534,0.0097738365,-0.018936807,0.025961753,0.3024204460458909,0.1383381385409267,0.5771786906414091,10.007987027213767,16.023600195759023,8.143296491031588,1285.0
1.0,2.0,8.0,5.0,1.5200394544418867,5.760462381213496,7.6305099565774785,0.19685118,-0.3084867,0.045203995,0.2836655502052633,0.1374227251439894,0.5789886798851792,15.139344739434458,20.059665660660233,7.700256357472482,2.2087094725411984,6.11712995417672,7.344309051571061,0.06627883,-0.1188132,0.041844238,0.2982265483658232,0.1188893678177555,0.5627385997221426,13.882774698291442,18.87547792795942,8.184990747079333,1.631943896093634,5.7653712132187085,7.513333090808581,0.04214967,-0.05054906,0.017867794,0.2861222888314793,0.1233687263168201,0.5672371341797283,10.281313612787583,16.076622555196803,8.111210750639557,1.621687988826794,5.728863528385992,7.72283033826276,0.0097738365,-0.018936807,0.025961753,0.2973736981035083,0.1168696733056304,0.5732337259037247,10.012505119312973,16.019382023213986,8.140562888065727,1285.0
1.0,2.0,8.0,5.0,1.5410086773061429,5.75445304145071,7.611991260007127,0.19685118,-0.3084867,0.045203995,0.2568429208443124,0.1368897781741688,0.552085904791148,15.138113578882438,20.041273645347793,7.695057567786665,2.222649911027391,6.09264824822715,7.365290280574823,0.06627883,-0.1188132,0.041844238,0.2890251083257777,0.0960639277326758,0.5517572729625413,13.865132364530693,18.89435950593944,8.1749924939604,1.6152752454302246,5.738081475207212,7.493441227479259,0.04214967,-0.05054906,0.017867794,0.2900504511691343,0.1314119446758469,0.5818334892361067,10.266216144352608,16.09623004216716,8.124475790953396,1.5964649100140995,5.736927120148136,7.712657070010657,0.0097738365,-0.018936807,0.025961753,0.3028600116315991,0.1185945981902598,0.5846912624466559,10.012002191918596,16.022145479362976,8.136920564343553,1285.0
1.0,2.0,8.0,5.0,1.53078947690385,5.761356338902441,7.612166198222815,0.19685118,-0.3084867,0.045203995,0.2897651667894617,0.1306842329370591,0.5713142129308899,15.137628160306662,20.02972138172285,7.671027418040174,2.2128147811456915,6.089083016296807,7.351753701138328,0.06627883,-0.1188132,0.041844238,0.3047722184933444,0.1157581136707981,0.5441331607755977,13.892683306428143,18.88111314220947,8.186299226277159,1.6310941826945604,5.760695557476702,7.483848676222239,0.04214967,-0.05054906,0.017867794,0.2974690431074833,0.1284769611119683,0.5708255768919387,10.26129872076035,16.100905261959237,8.114507491374097,1.6082454954663885,5.746666698631382,7.728962412239203,0.0097738365,-0.018936807,0.025961753,0.28617218898975,0.1142546078295462,0.5734606796584346,10.005434357658295,16.01206720034809,8.156185774110963,1285.0
6.0,7.0,0.0,2.0,2.105684,5.971887,7.411768,0.061239194,-0.08781181,0.04214967,0.31565943,0.113672264,0.56471276,12.431251,17.8125,8.0625,1.5888343,5.8103714,7.517052,-0.05421425,0.20479241,-0.02932151,0.31565943,0.113672264,0.56471276,11.925,17.5125,8.25,1.3938192,5.5908303,7.789236,-0.018325943,-0.014508039,0.0074830935,0.3040001,0.12625141,0.57645273,11.4375,16.9125,7.7250004,1.963311,5.892924,7.733603,0.017562363,0.008704823,0.013133593,0.307476,0.12432853,0.5750378,11.475,16.800001,7.65,6702.0
6.0,7.0,0.0,2.0,2.087536296931928,5.960545079279755,7.417503993556356,0.061239194,-0.08781181,0.04214967,0.3179753817284816,0.1006546258471988,0.5676448513199335,12.407847302602052,17.83367170541685,8.055663786307047,1.5767293473120167,5.81070620846262,7.512620955747833,-0.05421425,0.20479241,-0.02932151,0.3139420886249701,0.124343021500702,0.5560934611882716,11.9294725939528,17.523921221824335,8.240705077981445,1.413943591583221,5.57375203119107,7.788772410648789,-0.018325943,-0.014508039,0.0074830935,0.3029306566895249,0.1340509035974285,0.5847548993275372,11.42853800059437,16.910619726183953,7.7305629667196065,1.961833897383096,5.885972255568437,7.728699957708563,0.017562363,0.008704823,0.013133593,0.2952460403492228,0.1201829294488819,0.57697924691399,11.471376325973624,16.804496025226257,7.6603891569191,6702.0
6.0,7.0,0.0,2.0,2.1188764202115973,5.9760156935939825,7.404484835260148,0.061239194,-0.08781181,0.04214967,0.3250751502625738,0.1137767293499001,0.564403243073311,12.42644571828061,17.80740664928734,8.068183067790427,1.5927698952888618,5.813237061639122,7.517812090301528,-0.05421425,0.20479241,-0.02932151,0.3241211992912545,0.1223219238468906,0.5636283761352741,11.928809127081982,17.523904820683057,8.229624661707495,1.3983312891083644,5.590533710119123,7.799128265322771,-0.018325943,-0.014508039,0.0074830935,0.3066395570009381,0.1293413416480405,0.5745902414019659,11.440294080619273,16.921307997250867,7.717145229704332,1.9772961906112767,5.878398646079039,7.727991131281723,0.017562363,0.008704823,0.013133593,0.3137075603854682,0.1110994712369284,0.5853778715084444,11.465878426492354,16.816634707318226,7.656008093039818,6702.0
6.0,7.0,0.0,2.0,2.092386241963981,5.973344393267021,7.379524148579517,0.061239194,-0.08781181,0.04214967,0.3141013598191652,0.09730253844202,0.566629007303033,12.435440910966062,17.81307077588818,8.07295600821342,1.5960014686928297,5.7921638379850515,7.533469860894695,-0.05421425,0.20479241,-0.02932151,0.329396301397017,0.1008986142351287,0.5664556091567973,11.916540234131986,17.523189112066476,8.249721127466284,1.397355248618988,5.605493799205324,7.788743340510757,-0.018325943,-0.014508039,0.0074830935,0.3130053674663864,0.1192692664458972,0.5844549025942666,11.434775411111122,16.92086098852428,7.7272676597274765,1.962272347476578,5.8880861394153445,7.732177013894371,0.017562363,0.008704823,0.013133593,0.3187845417187386,0.1379925304146925,0.5782068904455633,11.472495021011165,16.802355131598432,7.64096225022441,6702.0
6.0,7.0,0.0,2.0,2.1074516473676357,5.986044469317845,7.438942522417527,0.061239194,-0.08781181,0.04214967,0.2973309581551848,0.1125460971163742,0.5852192571918388,12.430671267311816,17.821196824796953,8.073842708459457,1.5920922776223825,5.809857626325164,7.516742325981524,-0.05421425,0.20479241,-0.02932151,0.3016451666412967,0.1154443199426403,0.5712216796085506,11.922733649714004,17.490572122168704,8.245554788162531,1.3995765971498728,5.573684192144891,7.776740868619697,-0.018325943,-0.014508039,0.0074830935,0.311933698804389,0.14060126994404,0.5738389656064677,11.423040579942574,16.902111840835843,7.7311803440399105,1.966427183338184,5.904270568876661,7.749554645240335,0.017562363,0.008704823,0.013133593,0.3027718992134803,0.1229174281411602,0.5731166423288477,11.472220104796204,16.816317016723474,7.643267793394846,6702.0
6.0,7.0,0.0,2.0,2.1018967331525364,5.9892333160324585,7.423878350254499,0.061239194,-0.08781181,0.04214967,0.3095836533152311,0.1235586209310569,0.5803275470013827,12.436944783119516,17.802656370855573,8.066489531888765,1.5980642502767088,5.780602455100253,7.506232141081706,-0.05421425,0.20479241,-0.02932151,0.3032521019428434,0.118777323827665,0.5730393523172651,11.937211778559048,17.513050277433063,8.244411377230048,1.3934959957052069,5.5943766299745885,7.7900534799953025,-0.018325943,-0.014508039,0.0074830935,0.2992664846166331,0.1407271929890335,0.5882900447649014,11.426480700792755,16.91872760494991,7.726969557398761,1.982775275875024,5.905004797092563,7.731389448255837,0.017562363,0.008704823,0.013133593,0.3089535203405267,0.1335236477045773,0.5812964915166611,11.456159964410944,16.79691985613311,7.644096896536752,6702.0
3.0,8.0,4.0,9.0,2.5758736,6.2721863,7.023533,0.04444041,-0.07147118,0.0019853106,0.32870555,0.11100958,0.55264217,12.468751,17.25,8.45625,1.8586249,5.9228344,7.295118,-0.056352276,0.11759147,0.00320704,0.31259513,0.12015027,0.56522065,10.25625,15.975,8.8125,1.4578272,5.8971114,7.366903,-0.0025961753,-0.04535671,-0.0,0.29854053,0.13355772,0.58368593,9.6,15.58125,8.0625,1.9986051,6.0664034,9.285947,0.09392046,-0.11285727,0.022143848,0.305425,0.13284242,0.5836226,10.59375,16.06875,7.74375,3849.0
3.0,8.0,4.0,9.0,2.583642106119142,6.274947016155552,7.017849906059345,0.04444041,-0.07147118,0.0019853106,0.3242081800909074,0.113574553543906,0.5394488981853616,12.457265701917278,17.243424179364858,8.445910562895625,1.8596664274912584,5.926615699280515,7.301489342544785,-0.056352276,0.11759147,0.00320704,0.3000267220761759,0.1293793836865235,0.5542854010330474,10.258350985638142,15.975505282612875,8.80615492101023,1.456842183553016,5.902599388777703,7.364237663201622,-0.0025961753,-0.04535671,-0.0,0.3175844902499775,0.1371439788963681,0.5987702037205,9.591223749056274,15.576741890072528,8.061142172314481,1.9867998713825452,6.048449519787979,9.27773193008498,0.09392046,-0.11285727,0.022143848,0.3020609291291659,0.148215838325483,0.589343476821634,10.597995711003293,16.057906342602077,7.7467139055367005,3849.0
3.0,8.0,4.0,9.0,2.5657951914332013,6.289755519147304,7.007265636489655,0.04444041,-0.07147118,0.0019853106,0.3341091536337124,0.1116169441464827,0.5525849002038684,12.45365543943888,17.252947388578562,8.475440381399622,1.8794255407989828,5.9075091899611145,7.294294087474888,-0.056352276,0.11759147,0.00320704,0.3170674201448882,0.1139848669090325,0.5586222879801326,10.266996320691646,15.9836343723786,8.809874811872804,1.4561083882452857,5.8972709855180145,7.360273182873427,-0.0025961753,-0.04535671,-0.0,0.291459968906367,0.1381062466681969,0.5775416416508391,9.588344685653167,15.565500963409896,8.059908782053872,1.9877383736234655,6.071823859277891,9.281324672264244,0.09392046,-0.11285727,0.022143848,0.3175211295536029,0.1244847912357754,0.5927580450377655,10.589939554947946,16.070929038329353,7.737535641358837,3849.0
3.0,8.0,4.0,9.0,2.570954508414804,6.2700137892850165,7.010586519138463,0.04444041,-0.07147118,0.0019853106,0.3388046851091157,0.1071679140399653,0.5619236274754134,12.454751687473667,17.261835212572585,8.483844893171918,1.8488377336221344,5.91477583163886,7.311977902060027,-0.056352276,0.11759147,0.00320704,0.3271539818440797,0.1229386033496972,0.5558825017301531,10.250541048041894,16.002792194783442,8.82241622324723,1.467426077567862,5.8911109404385416,7.371164250278896,-0.0025961753,-0.04535671,-0.0,0.2882876270114821,0.1341513171203491,0.5848795248692076,9.597877844992295,15.561828624446226,8.055037019350493,1.9915895760872016,6.0970459645085455,9.295758122671735,0.09392046,-0.11285727,0.022143848,0.3166739304309068,0.1348530768122745,0.5829392357173581,10.598637639187826,16.070270204429793,7.744994030831374,3849.0
3.0,8.0,4.0,9.0,2.5742052963922495,6.274431447899174,7.012417870043236,0.04444041,-0.07147118,0.0019853106,0.3321617420345091,0.1075840942739176,0.552214803201359,12.468090959851333,17.24066627971609,8.454963730932347,1.8687868865582875,5.906752918351021,7.292272551495388,-0.056352276,0.11759147,0.00320704,0.3146043813832553,0.1186304197245936,0.5615414040290296,10.27112018403377,15.97043499033804,8.812268981240432,1.4641847128375824,5.882801373683849,7.3805519950728735,-0.0025961753,-0.04535671,-0.0,0.2995570241855865,0.1435441471249556,0.573421649467731,9.592087549038023,15.55741221741053,8.087362587346718,2.003117445673767,6.079775204720308,9.297283010698722,0.09392046,-0.11285727,0.022143848,0.3022467145527072,0.12437510363243,0.5883184807831564,10.60761268135916,16.069818231229196,7.746291701402853,3849.0
3.0,8.0,4.0,9.0,2.558990457851775,6.260146254330907,7.020841757228467,0.04444041,-0.07147118,0.0019853106,0.3228767991816449,0.1240668823493069,0.5300534111056879,12.4504332913849,17.24919090084795,8.452119972038565,1.8413842042559172,5.926075808036599,7.29215953841821,-0.056352276,0.11759147,0.00320704,0.2958377020712405,0.1256193770515841,0.5605626566083823,10.262341092395848,15.966859849970556,8.811036028806974,1.485441868407219,5.909413193551803,7.361053143223227,-0.0025961753,-0.04535671,-0.0,0.2888526631732783,0.124786320759678,0.585217952162736,9.60750262341512,15.576518853478564,8.051072736644185,2.006505007278713,6.068615476241488,9.28127352473588,0.09392046,-0.11285727,0.022143848,0.3203140118941208,0.1361338160132747,0.5833843333959526,10.589435204364108,16.05207766036159,7.745179004969581,3849.0
5.0,9.0,7.0,4.0,2.0147567,6.1363935,6.643672,0.13500112,-0.28115052,0.0070249448,0.31157982,0.12428998,0.56385267,13.500001,17.400002,7.2937503,2.2839491,6.239285,6.806384,0.08384119,-0.03970621,0.03252855,0.32430765,0.11741103,0.5588915,12.95625,17.081251,7.0687504,1.4482559,6.1268225,7.007381,0.015424335,-0.014966187,0.0050396346,0.32218835,0.13749135,0.570878,12.31875,18.018751,2.68125,1.5906289,6.2344995,6.930811,0.010690134,-0.017104214,0.034819294,0.32224515,0.13788557,0.56991625,12.69375,18.13125,2.7562501,5974.0
5.0,9.0,7.0,4.0,2.008751522910409,6.1510016506873875,6.640742890207851,0.13500112,-0.28115052,0.0070249448,0.3060141195842107,0.1251634351088357,0.5504020142584748,13.502064060776874,17.394831098558857,7.287755996648595,2.271199392768921,6.244838843574679,6.782433073598351,0.08384119,-0.03970621,0.03252855,0.3392083587349608,0.1209819622112812,0.5550482676204354,12.961851840205298,17.081493242981075,7.057086243469607,1.4494233317095446,6.1261865450055595,7.013911093825549,0.015424335,-0.014966187,0.0050396346,0.3149007787600447,0.1304228101477959,0.5775326736587822,12.321616163118252,18.021847584034116,2.6709520221911554,1.6025177478808312,6.237237230513582,6.926370019681907,0.010690134,-0.017104214,0.034819294,0.3429633379147324,0.1417099145961545,0.5724781261329557,12.69496575652916,18.149402674380024,2.777033938453216,5974.0
5.0,9.0,7.0,4.0,2.0209357484587365,6.132353177377923,6.642469337386031,0.13500112,-0.28115052,0.0070249448,0.3107483032755135,0.1041453334630787,0.56303890357624,13.512711039759267,17.411416234026106,7.292202014188605,2.295233074713157,6.227022832715389,6.802924391744705,0.08384119,-0.03970621,0.03252855,0.3217547395170326,0.1153879721358269,0.5742541961214859,12.955561389131894,17.080709124462956,7.084959860614252,1.4360991853989344,6.134145140786407,7.017948004514467,0.015424335,-0.014966187,0.0050396346,0.3303258650663908,0.1203966952285948,0.5779600429804401,12.31425409472399,18.027311856507428,2.6751116607241405,1.6015016028060631,6.232472979275056,6.935023895970316,0.010690134,-0.017104214,0.034819294,0.3223237890724904,0.1367317816886107,0.5859244690860985,12.685221784404034,18.121786422902534,2.7704984300085056,5974.0
5.0,9.0,7.0,4.0,2.0179021085571227,6.137872280497157,6.65652769786662,0.13500112,-0.28115052,0.0070249448,0.3240320079503523,0.1027054499244967,0.5423659036162188,13.484039292367909,17.387926463745114,7.301337995937017,2.274667248810354,6.227497047884689,6.78982972127577,0.08384119,-0.03970621,0.03252855,0.3241191388532393,0.1308196853579344,0.5563186162078032,12.9614313598799,17.083492605273026,7.081673611313112,1.4380219863376629,6.126131724430692,7.012818861524413,0.015424335,-0.014966187,0.0050396346,0.3407658582187199,0.1448798784908697,0.5754739827012904,12.321666410403742,18.02059659421225,2.6862233533084177,1.5803823018209735,6.24492957637725,6.914624476516532,0.010690134,-0.017104214,0.034819294,0.315809770017163,0.1353283739704442,0.5790885110246531,12.701512719991024,18.129387094915636,2.7458045439648013,5974.0
5.0,9.0,7.0,4.0,2.0251245625381724,6.145072196465795,6.647511695524896,0.13500112,-0.28115052,0.0070249448,0.3035435306913754,0.1224349940274626,0.5545829003018596,13.48650118907352,17.389657826758967,7.280411259476165,2.2893310546555057,6.247610807801822,6.812926681836716,0.08384119,-0.03970621,0.03252855,0.3334578681816553,0.1207243817071957,0.5553653520673566,12.966121849322064,17.05574934318187,7.079141308121558,1.4400934688042286,6.1430149833600725,6.999338135965187,0.015424335,-0.014966187,0.0050396346,0.354644726715189,0.1303841399901908,0.5787139827049631,12.329472166289538,18.024767000442584,2.6740116710754247,1.5821391807987395,6.2311940458691115,6.937986911976292,0.010690134,-0.017104214,0.034819294,0.3240734754692134,0.1355396224644022,0.5640440300052499,12.697195536863632,18.132997764801516,2.7495983676170965,5974.0
5.0,9.0,7.0,4.0,2.016794322080183,6.127714361814667,6.654480790399026,0.13500112,-0.28115052,0.0070249448,0.3122302768898574,0.1141327034431828,0.5779829827511559,13.49497283891244,17.38756705713578,7.29780480961276,2.270311848185829,6.230514776916476,6.802199366314388,0.08384119,-0.03970621,0.03252855,0.3323981436713089,0.1149312413378544,0.5567123688725436,12.95577270033723,17.077985330653327,7.064524203747089,1.4571238721594608,6.129708733255893,7.0161873793243315,0.015424335,-0.014966187,0.0050396346,0.3154347361991805,0.1367273148596237,0.5843247970334493,12.312243337031408,18.006299795940556,2.6912422256567905,1.5953003598477615,6.233722075413275,6.929903634010537,0.010690134,-0.017104214,0.034819294,0.3187886744803153,0.130693016006663,0.5795784250614716,12.69953512818275,18.111081571699373,2.7687247662240324,5974.0
8.0,3.0,2.0,1.0,1.5571294,6.0430737,7.422536,0.056199558,-0.101708986,0.047189303,0.3037446,0.13049357,0.5490652,13.650001,17.4375,2.6437502,2.6739793,6.393622,6.8518476,0.020005822,-0.04046979,0.0067195124,0.3565853,0.10311296,0.5494745,10.03125,15.375001,3.05625,2.5040889,6.375676,6.8763742,-0.034361143,0.030695954,0.0019853106,0.35666946,0.10661708,0.55293924,6.3375,14.156251,3.0937502,2.248655,6.2841506,6.946364,-0.050854493,0.008093959,0.0018325944,0.35787776,0.1116688,0.5614911,4.70625,13.406251,2.7,8321.0
8.0,3.0,2.0,1.0,1.5382882648834166,6.0379643475057785,7.428777587215058,0.056199558,-0.101708986,0.047189303,0.3092589068751725,0.1056633895949258,0.5414903212705247,13.645323792306172,17.44238390207737,2.6470201538872673,2.659960624351288,6.382722930297273,6.842732980068221,0.020005822,-0.04046979,0.0067195124,0.3533057990967485,0.1111189397699534,0.5488564348675408,10.03580966393876,15.371507656076757,3.059560473997398,2.510195535787474,6.3939136439534545,6.864095330459476,-0.034361143,0.030695954,0.0019853106,0.3727959580106936,0.1018512815888673,0.5623448717592427,6.339058980741313,14.156258313823802,3.0836163956374785,2.2544424857190584,6.285637405069237,6.947556982090335,-0.050854493,0.008093959,0.0018325944,0.3723862121805589,0.0988412652797522,0.5587977673139758,4.737053316473626,13.413483869922835,2.7083541869669228,8321.0
8.0,3.0,2.0,1.0,1.5525197538490492,6.026349205434839,7.429118556253071,0.056199558,-0.101708986,0.047189303,0.3083476348040747,0.1254762291198861,0.5561202898672446,13.658079059118624,17.42447739311579,2.639376630987184,2.6773194283881763,6.394138709114841,6.8427155680062945,0.020005822,-0.04046979,0.0067195124,0.3502656414064174,0.1060956099206589,0.5647665733387345,10.03155221414649,15.376932353440775,3.063026134113443,2.498780285315047,6.359368251311404,6.876190454194635,-0.034361143,0.030695954,0.0019853106,0.3649085312448548,0.1074149867368066,0.5464103347010447,6.345701468426121,14.161221464314885,3.092899262064825,2.255069852739108,6.282630526923098,6.926621727262355,-0.050854493,0.008093959,0.0018325944,0.3541375371931764,0.0977617498803382,0.5648960005695934,4.702768000866714,13.397220840225057,2.7019888802451137,8321.0
8.0,3.0,2.0,1.0,1.541285992408615,6.012177311276961,7.420629166600176,0.056199558,-0.101708986,0.047189303,0.3067046616202084,0.1179422343509739,0.547282472773643,13.64664683533996,17.405764647170166,2.6408377854903433,2.657457918255377,6.407733240725326,6.859447882162862,0.020005822,-0.04046979,0.0067195124,0.3392560718905884,0.1061340134484845,0.5488067460556456,10.031650894391708,15.380485205816214,3.04017252203371,2.508540126085629,6.369598805712708,6.865580547357995,-0.034361143,0.030695954,0.0019853106,0.3654166101441435,0.1103441943106857,0.5431238348248442,6.335979958734547,14.168458876480427,3.0834200232310347,2.253955220195412,6.294083251352755,6.945489827286798,-0.050854493,0.008093959,0.0018325944,0.3519140954013294,0.0939121390340948,0.561184948764007,4.716150263384974,13.397058315288694,2.7047769576937863,8321.0
